Gender,Age,Height_In_Inches,Weight_In_Pounds,BMI
Female,35,66.72791,116.0508,18.32449089
Male,33,67.17618,121.334,18.9038704
Male,34,69.14033,131.7311,19.37422085
Male,29,65.8077,120.0188,19.48474288
Female,25,70.70338,119.2585,16.77288675
Male,28,68.02029,114.874,17.45595482
Female,18,71.383,149.9544,20.69037896
Male,31,65.80968,107.5309,17.45631405
Female,21,68.18651,129.5985,19.59755418
Male,30,69.07966,128.4637,18.92687298
Female,28,65.24486,119.642,19.7601338
Female,19,65.70656,107.7373,17.54476073
Female,25,68.05417,135.4153,20.55687413
Male,20,70.71918,137.857,19.37997509
Male,22,68.40737,111.7247,16.78580731
Female,34,69.14868,125.3518,18.43153945
Male,20,69.19176,136.2781,20.0131817
Male,30,70.75962,145.1159,20.37712171
Female,32,67.58732,119.6435,18.41439611
Female,26,66.34444,121.7823,19.4524331
Male,23,65.28991,108.2494,17.85386234
Male,29,65.7249,124.3421,20.2375136
Male,31,67.2087,132.4732,20.61939227
Female,27,68.43401,119.8631,17.99452353
Female,25,70.31889,126.6473,18.00738898
Female,31,70.44212,135.0743,19.13844787
Male,28,66.74124,121.5255,19.18128499
Male,19,64.77466,127.5588,21.37464767
Female,25,69.3937,137.0006,20.00235839
Male,18,64.74463,113.2767,18.99905088
Male,18,68.25391,131.4638,19.84037765
Male,18,67.00234,127.3607,19.94593138
Female,35,71.08333,130.1898,18.11507991
Male,33,67.32406,133.8561,20.76330074
Male,22,67.95929,129.0106,19.63932481
Male,34,70.00114,142.0097,20.37542181
Male,27,68.34154,120.2991,18.10888373
Female,27,66.76784,114.9009,18.12122701
Male,22,68.01799,131.4676,19.97882628
Male,21,66.21681,135.8262,21.77939768
Male,25,67.63228,113.3939,17.42932063
Male,32,63.8874,114.223,19.67532695
Male,21,70.69335,152.3325,21.43059695
Female,21,67.05728,122.9843,19.22899695
Male,32,69.35409,135.8339,19.85467756
Male,20,68.66987,120.1516,17.91413868
Female,31,65.6042,121.2924,19.81386161
Male,25,65.64932,132.7519,21.65604302
Female,35,64.38195,105.9582,17.97236139
Male,33,68.2315,128.3552,19.38395772
Male,18,73.22107,136.736,17.93120818
Male,25,65.65343,108.2289,17.6533539
Male,18,69.24498,131.2336,19.24275622
Male,24,65.72065,123.9237,20.17202489
Male,21,67.65215,130.345,20.02303903
Male,29,67.21657,126.9035,19.74784591
Male,34,68.47646,159.4214,23.90357404
Male,19,71.80215,139.9054,19.07912283
Female,26,66.1659,119.9403,19.26173955
Female,32,68.00582,115.4484,17.55070551
Male,24,71.1406,127.4022,17.69867294
Male,21,68.68559,116.6275,17.38075044
Female,24,66.63714,107.6969,17.05176457
Male,29,64.62267,110.5318,18.60871013
Male,20,68.71162,136.6454,20.34854984
Male,34,71.83265,130.342,17.75985549
Female,29,66.35943,147.1762,23.49801168
Female,29,65.53651,102.5494,16.78669992
Male,22,68.43382,119.7082,17.97136886
Male,29,67.50342,116.6803,18.00299695
Male,30,67.77195,114.3845,17.50918931
Male,29,66.03415,136.0093,21.92957653
Female,33,67.48473,122.8173,18.96039323
Male,29,65.97157,121.4286,19.61580667
Female,23,66.20537,116.068,18.61765125
Male,23,68.38672,133.2561,20.03283314
Male,30,68.80266,138.0014,20.49612958
Female,20,67.37297,113.7344,17.61648584
Male,34,67.84508,134.514,20.54610926
Male,31,70.69405,133.8317,18.82747558
Male,24,65.95635,107.8398,17.42868697
Male,20,68.1636,146.9576,22.2374936
Female,23,68.36174,128.5694,19.34239396
Female,33,69.41316,139.3844,20.33898902
Male,30,69.69504,131.1339,18.98060529
Male,27,68.74365,118.5769,17.64142817
Female,26,71.03656,127.6602,17.78650013
Male,33,69.63736,138.7506,20.116346
Male,35,68.30625,124.8439,18.81244591
Male,26,66.86451,132.972,20.91065766
Female,28,68.84619,119.7516,17.76316404
Female,30,68.43487,126.847,19.04250731
Female,24,63.81449,119.4379,20.62065125
Male,28,68.60997,126.3357,18.86906828
Female,21,67.66193,123.048,18.89664133
Female,24,70.30731,113.6596,16.16605244
Male,31,69.10032,140.3478,20.66542379
Male,21,69.24463,126.2716,18.51536634
Female,29,70.59535,143.0093,20.17487782
Male,19,66.46549,117.7681,18.74278272
Male,28,64.87538,108.4584,18.11766344
Female,31,69.97731,147.2286,21.1386145
Male,23,68.16991,120.5405,18.23670492
Male,25,69.07887,123.8861,18.25286139
Female,21,68.32559,125.5516,18.90837881
Male,32,68.80541,121.0008,17.96974405
Male,34,67.87452,130.8625,19.97103137
Female,24,67.91407,133.1336,20.29396858
Female,22,71.53849,140.8829,19.35430446
Female,26,67.94257,137.276,20.90785593
Male,25,67.64061,130.0058,19.97774755
Male,23,69.09294,140.4586,20.68615685
Female,30,64.11176,128.3093,21.94732328
Male,34,67.70646,120.3449,18.45722044
Female,19,65.26249,108.1267,17.84861382
Male,31,73.11184,155.5572,20.46037142
Male,20,64.53749,114.2815,19.2908167
Male,19,65.14466,128.5075,21.28970556
Female,29,67.57329,119.1817,18.35093813
Male,34,69.57731,143.1516,20.79025242
Female,21,65.89304,115.487,18.70048348
Female,35,68.52518,119.6524,17.91512604
Female,31,66.6034,132.068,20.93165776
Female,27,70.17827,136.39,19.47045216
Male,20,69.61857,133.2628,19.33114423
Female,35,68.76208,145.3668,21.61553771
Female,34,68.20903,117.3667,17.73617522
Female,23,67.86326,148.5846,22.6831407
Female,28,68.90008,143.8243,21.30059036
Female,26,71.462,148.1379,20.3945757
Female,25,73.06241,141.5054,18.63733665
Female,22,68.2358,125.9982,19.02560997
Female,25,68.55128,123.8771,18.53355439
Female,34,66.80442,116.7992,18.40044374
Female,34,64.7652,92.20107,15.45437204
Male,26,69.68654,142.2781,20.5986651
Female,19,63.79598,111.7201,19.29938692
Female,29,67.068,120.3728,18.81466436
Female,27,71.71882,146.1847,19.98179383
Male,27,66.40722,123.5727,19.70111291
Female,20,67.17026,135.8317,21.16634649
Female,33,68.51969,125.8678,18.84875573
Male,26,64.6203,109.2955,18.40192114
Male,19,66.19304,120.9485,19.40772618
Female,34,65.18174,111.8634,18.51121563
Female,23,68.27822,114.3188,17.24058903
Female,34,66.80834,131.6397,20.73596952
Male,27,66.12316,131.3628,21.1234096
Male,28,67.68417,122.7447,18.83767749
Female,34,66.80019,120.0755,18.91898496
Male,27,70.65253,114.6167,16.14326172
Male,30,63.47841,100.2383,17.48962252
Male,24,70.71575,139.42,19.60160343
Female,29,66.57506,121.9677,19.34730709
Male,31,67.45676,108.6551,16.78796225
Female,18,67.81254,129.5695,19.80986807
Male,28,70.98873,151.5456,21.14284091
Male,21,65.23383,122.345,20.21339645
Female,32,66.35708,120.2991,19.20819996
Male,33,66.86316,135.1726,21.2575738
Female,19,67.28198,119.6203,18.57830909
Male,32,70.70988,146.6187,20.61711949
Female,24,71.06665,125.8611,17.52099071
Male,23,70.3717,135.4761,19.23381456
Male,29,67.74365,132.6488,20.32193062
Female,29,68.30287,122.2908,18.42954888
Female,25,66.40708,117.1961,18.68457462
Male,30,65.52588,112.762,18.46442848
Female,25,70.14506,127.6122,18.23462505
Male,23,70.91437,136.5757,19.09430085
Male,33,67.56905,138.245,21.28887102
Female,21,67.31462,126.7645,19.66879141
Female,30,69.13164,113.8551,16.74933595
Male,22,67.08672,135.7636,21.20845595
Male,21,66.79918,118.7239,18.70659379
Male,27,66.93919,131.6494,20.65650309
Female,25,69.49562,126.4439,18.40695026
Male,21,70.17403,135.6413,19.36591097
Female,30,64.01004,105.3351,18.07489315
Male,20,65.50146,105.7827,17.33450765
Female,22,65.00025,118.8709,19.78082135
Male,24,67.55177,118.077,18.19242815
Male,33,64.79003,131.5436,22.03191183
Female,34,68.44902,122.7104,18.41389771
Male,21,67.09272,130.353,20.35959134
Male,33,66.74223,123.4556,19.48534913
Female,21,68.11235,122.6629,18.58918386
Female,35,68.22707,137.6088,20.78411753
Female,19,68.41937,122.5515,18.40599557
Male,29,67.20388,125.2316,19.49503673
Female,33,67.2773,140.0055,21.74737348
Male,30,65.49243,116.2944,19.06230513
Female,26,67.22047,133.3136,20.74293425
Male,18,65.36188,117.1863,19.28530872
Female,26,68.45511,118.3446,17.75560703
Female,26,67.30047,123.1704,19.11916764
Female,31,69.10331,125.7452,18.51367089
Male,21,66.17319,129.4204,20.77961129
Female,24,65.65352,118.0966,19.26283422
Female,20,68.88114,127.9823,18.96479193
Male,32,69.97351,134.1099,19.25716464
Male,34,68.8929,120.1185,17.79343479
Male,22,66.6237,115.2339,18.2524677
Male,26,65.37244,119.6729,19.68816538
Female,24,65.48464,122.1126,20.02075326
Male,20,67.8206,125.5015,19.18335153
Female,21,69.78805,125.1333,18.0638199
Female,30,67.67278,118.0272,18.11977885
Female,31,67.22197,120.25,18.70946795
Female,28,67.33833,137.2586,21.28206207
Female,25,65.24352,109.5423,18.09280537
Male,21,65.14281,105.1575,17.42232455
Female,27,66.19147,123.2446,19.77710281
Male,19,64.77588,113.1183,18.95418216
Female,20,67.65549,121.5145,18.66469255
Male,20,67.99965,119.7057,18.20121164
Female,30,68.57406,137.2053,20.51398272
Female,28,67.44291,123.0804,19.0245819
Female,31,68.19473,113.3283,17.133085
Male,27,70.4784,141.2563,19.99376475
Female,20,67.09232,138.4092,21.61813193
Male,26,68.75275,132.5807,19.71964006
Female,18,67.5556,109.1244,16.81117161
Female,24,69.15387,145.4679,21.38617
Male,28,69.82684,143.0451,20.62657082
Female,25,67.15965,129.7563,20.22601983
Female,30,66.38765,127.8206,20.39036896
Male,34,70.97422,129.5877,18.08678387
Male,20,69.25426,,19.302160125
Female,33,67.07607,142.2548,22.22954301
Male,24,66.23041,130.8166,20.96750687
Female,29,67.62436,129.2202,19.86657023
Male,27,69.88231,143.9678,20.72667737
Male,22,66.81312,130.7799,20.59758574
Male,21,67.39109,142.0633,21.99255875
Male,23,67.60622,114.6471,17.63553296
Male,28,66.12426,128.6776,20.69093547
Male,18,68.90076,145.7439,21.5844599
Female,30,64.58079,117.7762,19.85407486
Male,33,68.37203,137.6722,20.70561466
Male,23,67.39014,119.9727,18.57327715
Female,24,69.42922,132.3479,19.3032887
Female,33,73.32701,147.9296,19.34309451
Female,33,68.9407,133.1295,19.69344739
Female,19,64.59419,103.0731,17.36829746
Female,18,69.37451,137.6851,20.11341946
Female,34,67.91525,103.1791,15.72736448
Female,20,68.57877,120.9452,18.08040181
Female,25,68.61279,136.1018,20.32602868
Female,32,68.38972,118.5898,17.82643538
Female,27,67.80922,130.3115,19.92526335
Male,22,68.29449,127.8367,19.27005892
Female,31,68.02707,131.5474,19.98561702
Female,27,69.8415,138.2726,19.93002468
Female,27,70.51721,132.1602,18.68569555
Male,22,71.27061,124.2243,17.19429724
Female,22,70.32798,145.7059,20.71188731
Male,25,68.43412,145.7155,21.87556107
Male,33,66.9724,123.0562,19.28903934
Male,32,66.54521,133.7914,21.24190304
Male,27,67.37618,121.7823,18.86123938
Female,32,64.8849,115.8741,19.35075518
Female,26,66.92223,122.307,19.20035812
Male,29,64.86518,114.7467,19.17413466
Male,27,66.76866,122.13,19.26086824
Male,33,64.96269,122.9922,20.49030362
Female,19,71.25126,142.7636,19.7711175
Female,24,71.10272,130.4239,18.1377569
Male,34,65.18918,138.7007,22.94702772
Female,25,68.95408,113.6366,16.80339816
Female,35,67.60775,124.6082,19.16692665
Male,28,65.39271,101.6976,16.72056145
Female,26,69.77338,119.5334,17.26269403
Female,27,68.09645,134.3938,20.37647772
Male,35,70.03063,139.0857,19.9390856
Female,32,67.95201,133.4959,20.32647809
Male,23,64.46515,102.4585,17.33392137
Female,22,66.17213,123.9367,19.89979138
Male,19,68.51555,116.7877,17.49112054
Male,23,69.11084,125.0166,18.40238719
Female,24,69.1484,135.0961,19.86448749
Female,30,65.25731,113.4053,18.72293116
Male,22,65.78621,122.6126,19.9188468
Male,23,68.02039,144.4665,21.95268975
Male,26,70.47876,130.5729,18.48142119
Male,19,67.12082,119.5077,18.65005878
Female,29,68.70397,122.6299,18.26549859
Male,35,68.82789,125.2561,18.58954659
Female,32,67.90289,140.4732,21.4198183
Male,22,65.82729,109.0839,17.69895104
Female,20,66.8011,114.0278,17.96562545
Female,22,67.3527,118.8437,18.41895419
Male,27,67.50241,129.6194,20.0000128
Male,30,67.41874,136.2018,21.06785922
Male,31,66.60061,118.2649,18.74555395
Male,21,69.82133,130.4452,18.81268104
Female,26,67.17574,117.2661,18.2703298
Male,30,68.93639,127.6957,18.89200375
Male,18,65.60326,121.0995,19.78291712
Male,35,67.91866,136.0479,20.73540147
Female,32,69.90597,139.7374,20.10402194
Female,23,64.70248,119.8107,20.12113964
Male,32,70.82503,138.2801,19.3813924
Female,24,67.6748,113.0279,17.35124015
Male,32,67.93251,133.5136,20.34084579
Male,32,71.87288,134.3715,18.28840765
Female,28,62.75187,123.6565,22.07813727
Female,29,66.67599,122.0323,19.29899417
Male,30,70.77213,140.6956,19.74944095
Female,19,68.7432,121.5345,18.08168558
Male,35,69.6475,131.9709,19.12784035
Female,30,69.07402,130.6905,19.25809742
Female,34,66.16499,119.5914,19.20623646
Male,18,68.46486,102.6906,15.40260104
Male,20,71.93986,129.2747,17.56196817
Male,31,67.28212,114.2578,17.74538176
Female,26,69.30058,149.1915,21.84083136
Female,26,68.01261,129.311,19.65420182
Female,23,67.82667,124.1151,18.96803988
Male,20,67.56198,111.4511,17.16636908
Female,20,66.98255,129.8261,20.34405311
Female,21,67.69989,121.4915,18.63669045
Female,26,68.22266,141.3689,21.35479494
Male,26,67.29729,125.7866,19.52711349
Female,19,68.85358,112.7226,16.71693944
Female,20,64.50897,104.6736,17.68462151
Male,18,68.50423,130.5608,19.5603602
Male,31,68.50491,122.4066,18.33835006
Female,25,68.6349,140.4769,20.96591053
Female,30,68.40112,115.1738,17.30717137
Female,28,71.04817,138.0744,19.23119166
Male,31,66.88268,123.1111,19.34945341
Female,32,68.07194,107.2294,16.26958383
Male,35,70.09519,142.3265,20.36611346
Female,21,67.27892,119.8219,18.61131257
Male,25,67.48764,121.494,18.75448625
Male,32,67.77908,120.1861,18.39338779
Female,33,68.8406,125.7733,18.65941337
Male,20,70.57152,123.4049,17.42096808
Female,23,68.21154,115.0009,17.37738222
Male,31,66.34027,114.5888,18.3057078
Female,20,67.31928,128.0177,19.86048817
Male,30,67.11351,124.6458,19.45613485
Female,31,70.60819,148.2754,20.91017996
Male,28,65.10069,104.1238,17.27339283
Male,34,65.5231,123.7407,20.26387601
Male,24,71.94764,122.5813,16.64906852
Male,35,68.60167,112.7169,16.83908479
Male,33,70.0659,152.4405,21.83161071
Female,19,67.91269,120.1518,18.31585678
Male,18,69.40853,136.2726,19.88756777
Male,24,71.79395,134.9478,18.40725107
Male,28,70.151,144.0366,20.57803742
Female,18,65.16759,127.1526,21.05041916
Male,20,65.30644,111.1681,18.32597066
Female,34,71.26903,166.1956,23.00470401
Male,22,64.28602,107.6355,18.31138856
Male,29,66.22666,141.1645,22.62864828
Male,32,69.21836,125.1624,18.36665615
Female,30,68.47448,126.3915,18.95218147
Male,21,63.02668,117.3216,20.76480894
Male,31,69.51164,124.2078,18.07309882
Female,24,66.80947,111.1912,17.51431628
Male,34,68.42541,135.9146,20.40939441
Male,27,69.47393,132.2408,19.26285068
Male,22,69.72645,98.13857,14.1919947
Male,31,65.93792,131.6449,21.28787817
Male,21,65.02648,114.67,19.06637565
Male,25,67.59916,128.1213,19.71231188
Male,29,70.06189,151.3699,21.68076741
Female,21,68.24839,126.698,19.12422135
Female,30,67.19638,128.2747,19.97321958
Female,22,65.02716,125.143,20.80730397
Male,34,69.60496,130.4536,18.93104186
Male,23,67.43504,125.4301,19.39230144
Female,21,66.32414,126.9552,20.29112205
Male,26,70.53312,125.3443,17.71402376
Female,35,68.35035,128.6184,19.35621516
Male,22,66.86544,104.0809,16.36690076
Female,26,71.53978,133.9981,18.40781596
Male,29,67.33889,120.5712,18.69435564
Male,20,67.93548,111.8576,17.04005626
Female,27,66.67496,115.2416,18.2256311
Male,27,67.99135,117.9061,17.93196033
Male,35,66.17894,124.9103,20.05198919
Male,27,69.6046,125.9209,18.27345882
Female,23,68.20021,130.1191,19.66837367
Male,22,67.41542,144.5605,22.3629955
Female,23,,,19.302160125
Female,29,71.22346,134.1668,18.59506711
Male,35,68.87961,121.7995,18.04940834
Female,32,64.20041,105.6563,18.02264875
Male,23,66.24742,118.3215,18.9550333
Female,20,66.14966,131.4211,21.11585588
Male,32,68.53242,115.8963,17.34907241
Female,21,67.78774,124.2984,19.01787778
Female,32,68.35417,135.2684,20.35472075
Male,19,68.79889,126.6591,18.81361961
Male,32,68.84986,128.6154,19.07592796
Female,19,67.94938,113.3519,17.26062953
Male,19,66.65252,127.2599,20.1398974
Male,23,69.47478,140.6912,20.49327639
Male,31,68.76234,111.5343,16.58463718
Female,19,66.02106,134.9502,21.76744073
Male,26,68.5347,130.156,19.48237888
Male,33,65.11059,97.59535,16.18544664
Male,33,70.09349,131.7383,18.85191661
Male,26,68.39107,127.4346,19.1552307
Female,34,67.69709,124.2238,19.05739926
Female,32,70.78492,146.6769,20.58159629
Female,27,66.13184,118.5572,19.05923852
Female,29,65.67533,95.8643,15.62612168
Male,35,69.93312,139.2227,20.01442267
Male,20,67.913,131.565,20.05549396
Male,21,70.01961,138.2804,19.82987954
Male,28,67.77776,117.0167,17.90903754
Male,18,66.99205,154.8623,24.26040203
Male,35,69.42809,133.8009,19.51584782
Female,28,64.66663,125.7713,21.14559528
Male,30,68.90615,139.2283,20.61628331
Male,27,67.45991,131.0766,20.25034733
Male,31,66.86091,124.2395,19.53952277
Female,24,70.67025,145.5058,20.48358053
Female,25,67.22709,124.1286,19.30999029
Female,33,66.40155,140.8314,22.45649052
Male,21,65.52171,121.4215,19.88492563
Female,35,70.51145,135.0087,19.09155434
Male,30,65.90468,126.1104,20.4134879
Male,26,65.7737,116.1954,18.88353132
Male,29,67.95744,121.5092,18.49839142
Male,32,68.54153,125.4375,18.7723492
Male,28,68.04701,123.3098,18.72312442
Male,24,66.55626,135.1086,21.44391111
Male,27,66.92527,123.4431,19.37694825
Female,31,66.13636,116.5107,18.72768337
Female,24,67.13761,137.002,21.36948112
Male,25,69.31483,136.4644,19.96943921
Female,23,68.4183,118.4396,17.78898618
Male,20,69.43051,141.5282,20.64149251
Male,31,70.86714,127.3425,17.82716906
Male,25,65.95318,114.1656,18.4528141
Female,19,67.50653,126.2248,19.47385561
Male,23,68.50215,124.2763,18.61995957
Female,22,68.05522,130.0591,19.74316085
Male,22,67.74769,113.6583,17.4104901
Female,19,66.87892,122.5671,19.26611871
Male,21,67.97504,119.6017,18.19856872
Male,29,68.34001,132.0128,19.87306213
Male,29,67.61855,125.8836,19.3569207
Male,28,71.39937,129.2934,17.83144016
Male,30,67.79797,141.8728,21.70024229
Male,21,66.49436,113.3199,18.01919502
Female,18,65.62466,132.5228,21.63492004
Male,28,68.53037,127.7893,19.13053704
Female,35,67.73226,124.3289,19.05372011
Male,28,68.00487,92.95851,14.13214056
Female,24,70.91036,135.1862,18.90217605
Female,29,65.53319,105.8284,17.32520716
Male,21,63.85309,113.5616,19.58242579
Female,32,72.74978,139.9267,18.58814481
Male,25,68.12993,108.1225,16.37717604
Male,28,67.55479,131.3549,20.23637904
Male,24,66.54682,120.1556,19.07604007
Male,21,66.43974,129.9482,20.6972785
Female,22,67.69017,117.9684,18.10144743
Female,26,68.53738,133.8745,20.0374148
Female,34,66.65476,125.3253,19.83239842
Female,34,66.72552,111.4197,17.59449777
Male,28,63.92414,94.96925,16.3399997
Male,29,67.82866,125.7767,19.22084803
Female,20,69.79777,128.9593,18.61094373
Male,27,66.4464,130.5346,20.78650882
Male,32,68.8823,138.4001,20.5078413
Male,20,69.46473,119.5371,17.41697929
Female,24,67.44645,128.5003,19.86025287
Female,32,67.51395,106.5245,16.43089774
Female,24,67.91316,121.3794,18.50273517
Female,35,64.95406,115.6216,19.26749232
Female,23,66.78405,121.8986,19.21551535
Female,19,66.34051,133.865,21.38495075
Male,25,66.27915,108.7722,17.4085611
Female,24,68.06755,112.9757,17.14366322
Male,19,68.55174,118.5602,17.73784199
Female,24,68.92044,135.0273,19.98592828
Male,24,67.67369,125.3486,19.24325772
Female,27,,145.3407,19.302160125
Female,19,68.62962,128.635,19.20148362
Male,27,69.24003,121.6796,17.84440627
Female,23,67.57821,100.8997,15.53371492
Male,23,67.14062,131.6581,20.53410188
Male,35,66.47783,119.0131,18.93389317
Female,30,66.28071,121.223,19.40034922
Male,34,69.07799,130.0466,19.16101195
Male,19,71.15199,133.2351,18.50305219
Male,35,68.31792,137.2072,20.66838081
Male,21,65.9683,104.3853,16.86427139
Male,26,68.76344,132.7511,19.73884617
